index_redacao,score,c1,c2,c3,c4,c5,pred_c1,pred_c2,pred_c3,pred_c4,pred_c5,pred_total,ok,modelo,modo,ts,raw
905,680,120,120,120,160,160,40.0,120.0,80.0,120.0,160.0,520.0,1,gemini-3.5-flash-lite,mts,2026-09-03T19:10:33+00:00,"C1: O texto apresenta um número excessivo de desvios gramaticais graves, incluindo erros recorrentes de ortografia ('socias', 'epécie', 'metades', 'entorno', 'gingantesco', 'úsuario', 'exibizam', 'ultizada', 'destorcidas', 'gorvenos', 'sade'), pontuação deficitária com frases extremamente longas e sem ponto final, além de falhas graves de concordância e regência. || C2: A redação apresenta o tema da saúde mental relacionada às redes sociais e mantém a estrutura dissertativo-argumentativa, embora"
908,760,160,160,120,200,120,80.0,120.0,120.0,80.0,120.0,520.0,1,gemini-3.5-flash-lite,mts,2026-09-03T19:11:20+00:00,"C1: O texto apresenta desvios gramaticais medianos, como problemas de pontuação (vírgulas separando sujeito e predicado), desvios de concordância e regência, além de incorreções ortográficas e de escolhas lexicais ('televisa', 'contém' em vez de 'possui/apresenta', 'cendo'). A estrutura sintática é por vezes complexa, mas apresenta falhas frequentes no domínio da norma culta. || C2: O texto apresenta o tema da inclusão de autistas e desenvolve o tipo dissertativo-argumentativo com uma estrutura "
909,720,160,120,120,160,160,120.0,160.0,120.0,120.0,160.0,680.0,1,gemini-3.5-flash-lite,mts,2026-09-03T19:12:22+00:00,"C1: O texto apresenta bom domínio da norma culta, com estrutura sintática complexa bem desenvolvida e pontuação geralmente adequada. No entanto, há pequenos desvios pontuais, como problemas de paralelismo e coesão, além de repetições vocabulares que impedem a nota máxima. || C2: A redação apresenta o tipo textual dissertativo-argumentativo com clareza, desenvolvendo o tema da inclusão de pessoas com transtornos (especificamente o autismo) de forma pertinente. Há uso produtivo de repertório socio"
913,880,160,200,160,200,160,160.0,160.0,160.0,160.0,160.0,800.0,1,gemini-3.5-flash-lite,mts,2026-09-03T19:13:43+00:00,"C1: O texto apresenta bom domínio da norma culta, com estrutura sintática complexa e boa escolha de vocabulário. Foram observados pequenos desvios pontuais, como o uso incorreto de crase ('análoga a está situação') e falhas pontuais de pontuação, mas que não comprometem a compreensão global. || C2: A redação apresenta excelente domínio do tipo textual dissertativo-argumentativo, com tese clara, argumentação consistente e uso produtivo de repertório sociocultural legitimado (The Good Doctor, Rome"
922,920,160,200,160,200,200,120.0,200.0,160.0,160.0,200.0,840.0,1,gemini-3.5-flash-lite,mts,2026-09-03T19:14:43+00:00,"C1: O texto apresenta um bom domínio da norma culta, mas com algumas falhas gramaticais e de pontuação, como o uso de vírgulas separando elementos que não devem ser dissociados (ex: 'os quais já estavam estabelecidos aqui') e pequenos desvios de regência ('chegaram no Brasil'). Há também inadequações pontuais na concordância verbal e na estruturação de períodos mais longos. || C2: A redação apresenta excelente compreensão da proposta, desenvolvendo o tema do marco temporal indígena sem tangencia"
928,640,160,120,120,160,80,120.0,160.0,120.0,120.0,40.0,560.0,1,gemini-3.5-flash-lite,mts,2026-09-03T19:15:34+00:00,"C1: O texto apresenta estrutura sintática complexa satisfatória, mas com desvios gramaticais pontuais, como problemas de pontuação (vírgulas separando sujeito e predicado), crase ausente (ex: 'direito a terra') e falhas de paralelismo e concordância. No entanto, o domínio da norma culta é mediano, permitindo a compreensão do texto sem prejuízos graves ao sentido. || C2: A redação apresenta o tipo textual dissertativo-argumentativo com boa estrutura, contendo introdução, desenvolvimento e conclus"
930,680,160,120,120,160,120,120.0,160.0,120.0,120.0,120.0,640.0,1,gemini-3.5-flash-lite,mts,2026-09-03T19:16:50+00:00,"C1: O texto apresenta um texto predominantemente na modalidade culta, mas com desvios gramaticais e estruturais perceptíveis, como em 'A negligência essa lógica' e o uso inadequado de crase em 'perante à subjetividade'. A escolha de registro é adequada e a estrutura sintática é parcialmente complexa, revelando falhas medianas no domínio da norma padrão. || C2: O texto apresenta boa compreensão da proposta e desenvolve o tema do marco temporal e dos direitos indígenas com estrutura dissertativo-a"
932,840,160,160,120,200,200,120.0,200.0,160.0,160.0,160.0,800.0,1,gemini-3.5-flash-lite,mts,2026-09-03T19:18:36+00:00,"C1: O texto apresenta bom domínio da norma culta, mas com alguns desvios gramaticais e pontuais, como problemas de pontuação (espaço antes de vírgula, vírgula faltando entre orações) e falhas leves de concordância ou paralelismo (como 'candidato que os representem'). A estrutura sintática é predominantemente complexa e bem construída, mas os desvios recorrentes impedem notas superiores. || C2: A redação apresenta excelente compreensão da proposta, desenvolvendo o tema de forma articulada e sem t"
934,360,120,40,40,120,40,80.0,120.0,80.0,120.0,120.0,520.0,1,gemini-3.5-flash-lite,mts,2026-09-03T19:19:01+00:00,"C1: O texto apresenta desvios gramaticais medianos e frequentes, como problemas de concordância ('s ações', 'aponta' sem sujeito claro), regência ('democratizando os acesso'), pontuação inadequada (vírgulas separando sujeito e predicado) e falhas de paralelismo e coesão estrutural. || C2: A redação apresenta o tipo textual dissertativo-argumentativo, com introdução, desenvolvimento e conclusão, e compreende o tema proposto sobre as terras indígenas. No entanto, há falhas pontuais na estrutura ar"
939,760,160,160,120,160,160,80.0,120.0,80.0,120.0,160.0,560.0,1,gemini-3.5-flash-lite,mts,2026-09-03T19:19:21+00:00,"C1: O texto apresenta desvios gramaticais medianos, como problemas de pontuação (vírgulas separando sujeito e predicado), falhas de regência e inadequações na escolha de registro e estruturação sintática, revelando domínio mediano da norma culta. || C2: A redação apresenta o tema da sexualização infantil e desenvolve um texto dissertativo-argumentativo com repertório sociocultural produtivo ('Lolita'), mas apresenta falhas na clareza da tese e na progressão argumentativa, além de tangenciar a es"
941,600,160,120,120,120,80,120.0,120.0,120.0,120.0,0.0,480.0,1,gemini-3.5-flash-lite,mts,2026-09-03T19:19:46+00:00,"C1: O texto apresenta bom domínio da modalidade escrita formal, com estrutura sintática complexa e poucos desvios gramaticais. Há, contudo, falhas pontuais de pontuação e escolha lexical que impedem o nível máximo. || C2: O texto apresenta o tema da erotização e adultização infantil de forma mediana, desenvolvendo o gênero dissertativo-argumentativo com uma estrutura produtiva, mas com argumentação e repertório legitimado um pouco superficiais. A tese e os argumentos estão presentes, cumprindo a"
944,840,160,160,160,200,160,120.0,160.0,120.0,120.0,160.0,680.0,1,gemini-3.5-flash-lite,mts,2026-09-03T19:24:23+00:00,"C1: O texto apresenta um nível mediano de domínio da norma culta, com desvios pontuais de pontuação (como a vírgula separando o sujeito do predicado e o espaçamento incorreto antes da vírgula no último parágrafo) e construções sintáticas que poderiam ser mais precisas. A estrutura geral é compreensível e demonstra bom vocabulário, mas falhas gramaticais e de pontuação impedem notas mais elevadas. || C2: A redação apresenta o tema da erotização infantil de forma clara, desenvolvendo um texto diss"
949,560,160,120,80,120,80,80.0,120.0,120.0,120.0,40.0,480.0,1,gemini-3.5-flash-lite,mts,2026-09-03T19:25:22+00:00,"C1: O texto apresenta desvios gramaticais medianos, com falhas pontuais de pontuação (como a vírgula separando sujeito e predicado), concordância e regência, além de problemas frequentes de estrutura sintática e paralelismo. || C2: A redação apresenta o tipo textual dissertativo-argumentativo, com tese, desenvolvimento e proposta de intervenção, demonstrando compreensão do tema da exposição infantil na internet. No entanto, o texto possui projeto de texto mediano, com argumentáção por vezes supe"
954,280,160,40,40,40,0,40.0,80.0,80.0,40.0,40.0,280.0,1,gemini-3.5-flash-lite,mts,2026-09-03T18:27:51+00:00,"C1: O texto apresenta inúmeros desvios gramaticais graves, incluindo falhas severas de concordância, regência, pontuação ausente ou incorreta, além de grave falta de coesão sintática e problemas de construção frasal que comprometem a legibilidade e o registro formal da língua. || C2: O texto apresenta o tema da exposição infantil na internet, mas o desenvolvimento é mediano e apresenta falhas graves de estrutura dissertativo-argumentativa, além de forte precariedade na construção sintática e gra"
961,800,160,160,120,200,160,120.0,160.0,160.0,120.0,120.0,680.0,1,gemini-3.5-flash-lite,mts,2026-09-03T18:28:41+00:00,"C1: O texto apresenta estrutura sintática complexa e bom domínio da norma culta, mas com desvios pontuais de pontuação (vírgulas separando sujeito e predicado) e regência ('acesso das crianças nas redes sociais'). A escolha de registro é adequada ao gênero dissertativo-argumentativo. || C2: A redação desenvolve o tema da erotização infantil de forma dissertativo-argumentativa, apresentando tese, argumentos válidos (embora com leve previsibilidade) e proposta de intervenção. O gênero textual é re"
974,680,160,120,120,160,120,120.0,120.0,120.0,120.0,0.0,480.0,1,gemini-3.5-flash-lite,mts,2026-09-03T18:29:39+00:00,"C1: O texto apresenta um domínio mediano da modalidade escrita formal. Há desvios gramaticais pontuais, como problemas de pontuação (períodos muito longos e sem a devida segmentação), falhas de concordância e ortografia (como 'Eintein'), além de construções sintáticas que prejudicam parcialmente a fluidez. || C2: O texto apresenta estrutura dissertativo-argumentativa com introdução, desenvolvimento e conclusão, além de desenvolver o tema da inclusão de autistas. No entanto, o repertório legitima"
976,800,160,160,160,160,160,160.0,160.0,160.0,160.0,160.0,800.0,1,gemini-3.5-flash-lite,mts,2026-09-03T18:30:23+00:00,"C1: O texto apresenta bom domínio da modalidade escrita formal, com estrutura sintática complexa e poucos desvios gramaticais ou de escolha de registro. Há pequenos deslizes pontuais, como 'nos levar a obtenção' (crase ausente) e 'considerando' em vez de 'considerado', que não comprometem a clareza. || C2: O texto apresenta boa compreensão da proposta e desenvolve o tema dissertativo-argumentativo com repertório sociocultural produtivo (Aristóteles e a série 'Atypical'). No entanto, há pequenas "
977,920,160,200,160,200,200,120.0,160.0,160.0,160.0,200.0,800.0,1,gemini-3.5-flash-lite,mts,2026-09-03T18:31:13+00:00,"C1: O texto apresenta bom domínio da norma culta, mas com algumas falhas pontuais de gramática e sintaxe, como desvios de concordância ('criou-se modelos', 'a idealização de comportamentos são enfatizadas'), problemas de pontuação e escolhas vocabulares que tornam o registro formal medianamente adequado. || C2: A redação apresenta boa compreensão do tema e desenvolve adequadamente o texto no modelo dissertativo-argumentativo, com presença de repertório sociocultural produtivo. No entanto, há peq"
984,840,160,160,160,200,160,160.0,160.0,160.0,160.0,120.0,760.0,1,gemini-3.5-flash-lite,mts,2026-09-03T18:32:51+00:00,"C1: O texto apresenta bom domínio da modalidade escrita formal, com estrutura sintática complexa bem desenvolvida e escolha de registro adequada. Observam-se apenas poucas falhas pontuais, como o desvio na concordância verbal em 'identifica-se uma 'sociedade do espetáculo'' (o pronome 'se' é partícula apassivadora diante de objeto direto, logo o verbo deveria estar no plural ou a estrutura reescrita) e um pequeno deslize na acentuação ou pontuação. || C2: A redação apresenta o tema de forma clar"
990,760,160,120,120,160,200,80.0,120.0,80.0,80.0,160.0,520.0,1,gemini-3.5-flash-lite,mts,2026-09-03T18:33:35+00:00,"C1: O texto apresenta desvios gramaticais medianos e frequentes falhas de pontuação, como a ausência de vírgulas obrigatórias após expressões deslocadas e o isolamento incorreto de termos. Há também inadequações na acentuação ('fisica', 'atras', 'stresse', 'pra'), regência e problemas de coesão estrutural decorrentes da construção sintática precária. || C2: O texto apresenta o tipo dissertativo-argumentativo com introdução, desenvolvimento e conclusão, além de repertório sociocultural produtivo "
991,760,160,160,120,160,160,160.0,160.0,160.0,120.0,200.0,800.0,1,gemini-3.5-flash-lite,mts,2026-09-03T18:34:55+00:00,"C1: O texto apresenta bom domínio da modalidade escrita formal, com estrutura sintática complexa bem elaborada e escolha adequada de registro. Observam-se apenas poucas falhas pontuais, como o desvio pontual de regência ('associa às doenças mentais') e o modo verbal no final ('passam ser beneficiadas'). || C2: A redação apresenta boa compreensão da proposta e desenvolve adequadamente o tema dissertativo-argumentativo, com projeto de texto claro e uso produtivo de repertório sociocultural legitim"
992,840,200,160,120,200,160,160.0,160.0,160.0,160.0,160.0,800.0,1,gemini-3.5-flash-lite,mts,2026-09-03T18:35:46+00:00,"C1: A redação apresenta bom domínio da norma culta, com estrutura sintática complexa bem desenvolvida e escolha vocabular adequada. Há apenas pequenos desvios pontuais, como falhas de espaçamento em pontuações (vírgula antes de 'se' e ponto final com espaço incorreto) e leve inadequação de regência ou pontuação. || C2: A redação apresenta boa compreensão da proposta e desenvolve o tema dentro do tipo dissertativo-argumentativo, com projeto de texto claro e presença de repertório sociocultural le"
995,760,200,120,120,160,160,120.0,160.0,160.0,120.0,120.0,680.0,1,gemini-3.5-flash-lite,mts,2026-09-03T18:36:05+00:00,"C1: O texto apresenta estrutura sintática complexa e boa variedade de vocabulário, mas com desvios gramaticais pontuais, como problemas de paralelismo, inadequação na regência ('influenciam de alguma forma na saúde') e falhas na pontuação, além de leves escorregões no projeto de frase do último período. || C2: A redação apresenta boa compreensão da proposta e desenvolve adequadamente o tema sob o tipo textual dissertativo-argumentativo, contendo introdução, desenvolvimento e conclusão com projet"
996,640,160,120,120,120,120,120.0,120.0,120.0,80.0,0.0,440.0,1,gemini-3.5-flash-lite,mts,2026-09-03T18:36:44+00:00,"C1: O texto apresenta estruturação sintática boa e domínio razoável da norma culta, mas com falhas pontuais de pontuação, como a ausência de vírgula antes de orações subordinadas e isolamento inadequado de termos. O registro formal é predominantemente mantido, embora haja pequenos desvios na escolha lexical e na construção de algumas frases. || C2: O texto apresenta o tema do impacto da pandemia e do isolamento social, desenvolvendo-o por meio do tipo dissertativo-argumentativo, embora com argum"
1000,920,160,200,160,200,200,120.0,200.0,160.0,160.0,200.0,840.0,1,gemini-3.5-flash-lite,mts,2026-09-03T18:37:47+00:00,"C1: O texto apresenta bom domínio da modalidade escrita formal, com pontuação geralmente adequada e estrutura sintática preservada. No entanto, há pequenos desvios gramaticais e de escolha lexical, como o uso de 'eminente' em vez de 'iminente', a concordância em 'um número significativo de brasileiros saem' e 'de acordo dados', além da grafia 'trabalaradores'. || C2: O texto apresenta excelente domínio do tipo textual dissertativo-argumentativo, com tese clara, argumentação consistente e repertó"
1004,760,160,120,120,200,160,120.0,160.0,120.0,160.0,160.0,720.0,1,gemini-3.5-flash-lite,mts,2026-09-03T18:38:17+00:00,"C1: O texto apresenta um domínio mediano da norma culta, com desvios pontuais como o uso inadequado de 'advinda' no lugar de 'advento', repetições de termos ('é possível') e alguns problemas de pontuação e regência, a exemplo de 'ficasse mercê' (crase ausente) e 'perce-se' (erro de digitação/ortografia). || C2: A redação apresenta o tipo textual dissertativo-argumentativo, com tese, desenvolvimento e proposta de intervenção clara. O tema da pandemia e da desigualdade social foi abordado de forma"
1006,840,160,160,160,200,160,120.0,160.0,120.0,120.0,160.0,680.0,1,gemini-3.5-flash-lite,mts,2026-09-03T18:38:50+00:00,"C1: O texto apresenta estrutura sintática produtiva, mas contém desvios gramaticais e de convenções da escrita, como vírgulas incorretas separando sujeito e predicado ('O isolamento social, foi'), problemas de regência e ortografia ('Toda via', 'diante nocividade', 'vindo como uma dádiva'). O registro formal é predominantemente mantido, mas as falhas pontuais impedem notas superiores. || C2: A redação apresenta o tipo textual dissertativo-argumentativo com boa estrutura e projeto de texto claro,"
1012,720,160,120,120,160,160,120.0,120.0,120.0,120.0,120.0,600.0,1,gemini-3.5-flash-lite,mts,2026-09-03T18:39:45+00:00,"C1: O texto apresenta estrutura sintática mediana e desvios gramaticais pontuais, como problemas de concordância ('As maiorias', 'ocasionam', 'vagas de empregos as pessoas'), regência e pontuação inadequada (isolamento incorreto de termos e crases mal empregadas). O registro formal é mantido em linhas gerais, mas com falhas expressivas que impedem notas mais altas. || C2: O texto apresenta o tema da transfobia e desenvolve o tipo dissertativo-argumentativo com uma estrutura mediana, contendo int"
1014,800,160,160,160,160,160,160.0,200.0,160.0,160.0,160.0,840.0,1,gemini-3.5-flash-lite,mts,2026-09-03T18:41:07+00:00,"C1: O texto apresenta bom domínio da norma culta da língua portuguesa, com estrutura sintática bem desenvolvida e escolha adequada de registro formal. Observam-se apenas pequenos desvios pontuais, como o uso inadequado de vírgula entre o sujeito e o predicado no último parágrafo ('O combate à transfobia no Brasil, é essencial'). || C2: A redação desenvolve perfeitamente o tema proposto dentro da estrutura dissertativo-argumentativa, apresentando tese clara, argumentação consistente e repertório "
1024,680,160,120,120,160,120,80.0,120.0,80.0,80.0,120.0,480.0,1,gemini-3.5-flash-lite,mts,2026-09-03T18:41:42+00:00,"C1: O texto apresenta desvios gramaticais medianos, com falhas de pontuação (ausência de vírgulas e períodos excessivamente longos), problemas de concordância e falhas na construção sintática (como em 'relacionado má formação' e 'as impõe'). Além disso, há inadequações pontuais no registro formal da língua portuguesa. || C2: A redação apresenta o gênero dissertativo-argumentativo com uma estrutura razoável, contendo introdução, desenvolvimento e conclusão. No entanto, há falhas no repertório soc"
1029,720,160,120,120,160,160,120.0,160.0,120.0,120.0,120.0,640.0,1,gemini-3.5-flash-lite,mts,2026-09-03T18:42:02+00:00,"C1: O texto apresenta bom domínio da norma culta, mas com algumas falhas gramaticais e pontuais, como desvios de concordância e regência (ex: 'homicídios á transexual' e crases indevidas como 'à centros' e 'à vítima'). A estrutura sintática é predominantemente complexa e o registro formal é mantido. || C2: A redação apresenta o tipo textual dissertativo-argumentativo com boa estrutura e projeto de texto claro, discutindo o tema da transfobia de forma pertinente. Contudo, há pequenas falhas no re"
1030,720,160,120,120,160,160,40.0,120.0,120.0,40.0,160.0,480.0,1,gemini-3.5-flash-lite,mts,2026-09-03T18:43:07+00:00,"C1: A redação apresenta múltiplos desvios gramaticais graves e recorrentes, como falhas de concordância, ausência crônica de pontuação adequada (como vírgulas entre sujeito e predicado), graves problemas de regência e crase, além de forte marca de oralidade ('a gente tem', 'mais na prática'). A estrutura sintática é frequentemente truncada, revelando domínio precário da modalidade escrita formal. || C2: O texto apresenta estrutura dissertativo-argumentativa com introdução, desenvolvimento e conc"
1031,440,120,80,80,120,40,40.0,40.0,40.0,40.0,0.0,160.0,1,gemini-3.5-flash-lite,mts,2026-09-03T18:43:37+00:00,"C1: O texto apresenta múltiplos desvios graves e frequentes na modalidade escrita formal, incluindo sérios problemas de pontuação, concordância (ex: 'a ciências constatar', 'redes sociais atinge', 'presisamemte'), regência, ortografia e estruturação sintática, configurando um domínio precário da norma padrão. || C2: O texto apresenta um domínio precário do tipo dissertativo-argumentativo, estruturando-se de forma fragmentada e confusa, com graves desvios na superestrutura textual. Há forte tange"
1040,520,160,80,80,120,80,80.0,120.0,80.0,80.0,40.0,400.0,1,gemini-3.5-flash-lite,mts,2026-09-03T18:44:03+00:00,"C1: O texto apresenta desvios gramaticais medianos, como problemas de pontuação (vírgula separando sujeito e predicado), concordância ('vítimas tem'), regência e ortografia ('rejeies', 'sicológica', 'Por tanto'). A estrutura sintática também é prejudicada por períodos fragmentados, evidenciando falhas no domínio da norma culta. || C2: O texto apresenta estrutura dissertativo-argumentativa com introdução, desenvolvimento e conclusão, além de desenvolver o tema sem tangenciamento. No entanto, há o"
1041,880,160,200,160,200,160,120.0,160.0,120.0,120.0,160.0,680.0,1,gemini-3.5-flash-lite,mts,2026-09-03T18:44:43+00:00,"C1: A redação apresenta desvios gramaticais de média gravidade, como problemas pontuais de concordância, regência, crase e ortografia ('seje', 'transgeneros', 'á', 'promissa'). No entanto, demonstra estrutura sintática complexa e bom domínio geral da modalidade escrita formal. || C2: A redação apresenta o tipo textual dissertativo-argumentativo com boa estrutura e progressão lógica, além de repertório legitimado. No entanto, comete um leve deslize na compreensão da proposta ao citar equivocadame"
1045,880,160,200,160,200,160,120.0,160.0,120.0,160.0,120.0,680.0,1,gemini-3.5-flash-lite,mts,2026-09-03T18:46:14+00:00,"C1: O texto apresenta bom domínio da norma culta, mas com algumas falhas pontuais de pontuação (como vírgulas separando sujeito e predicado) e desvios leves de concordância e regência, além de construções sintáticas que poderiam ser mais precisas. || C2: A redação apresenta boa compreensão do tema e desenvolve adequadamente o texto no formato dissertativo-argumentativo, com projeto de texto claro e uso produtivo de repertório sociocultural. No entanto, há pequenos desvios pontuais na argumentaçã"
1048,840,160,160,160,200,160,120.0,160.0,160.0,120.0,200.0,760.0,1,gemini-3.5-flash-lite,mts,2026-09-03T18:46:32+00:00,"C1: O texto apresenta estrutura sintática complexa e bom domínio do registro formal, mas contém desvios pontuais, como falhas de pontuação (vírgulas separando sujeito e predicado), problemas de regência e crase, além do uso da antiga grafia 'ideias'. || C2: A redação apresenta o tema de forma consistente, desenvolvendo a discussão dentro do gênero dissertativo-argumentativo com boa autonomia. Há presença de repertório sociocultural produtivo (filme e contexto histórico), mas o texto apresenta pe"
1049,760,160,160,120,160,160,120.0,160.0,160.0,120.0,200.0,760.0,1,gemini-3.5-flash-lite,mts,2026-09-03T18:46:52+00:00,"C1: O texto apresenta estrutura sintática complexa satisfatória e bom domínio do registro formal, mas com desvios pontuais de concordância, regência e pontuação (como a ausência de vírgulas obrigatórias e falhas na crase ou regência em 'devido falta de' e 'existe aqueles'). O desempenho é mediano, caracterizado por desvios gramaticais que não comprometem totalmente a compreensão, mas impedem notas superiores. || C2: A redação apresenta o tipo textual dissertativo-argumentativo com boa estrutura,"
1062,880,200,160,160,200,160,120.0,160.0,120.0,120.0,160.0,680.0,1,gemini-3.5-flash-lite,mts,2026-09-03T18:47:11+00:00,"C1: O texto apresenta desvios gramaticais e pontuais medianos, como problemas recorrentes no uso da vírgula (especialmente antes de orações subordinadas e separando sujeito de predicado) e falhas de concordância e paralelismo. A estrutura sintática é predominantemente compreensível, mas revela limitações no domínio da norma culta. || C2: A redação apresenta o tema de forma clara e desenvolve o texto integralmente sob o tipo dissertativo-argumentativo, com projeto de texto estratégico e presença "
1063,840,160,160,160,200,160,120.0,160.0,120.0,120.0,160.0,680.0,1,gemini-3.5-flash-lite,mts,2026-09-03T18:47:32+00:00,"C1: O texto apresenta estrutura sintática produtiva e bom vocabulário, mas contém desvios gramaticais e de pontuação, como o uso de ponto final inadequado em 'Segundamente. é válido' e problemas pontuais de regência e paralelismo. || C2: O texto apresenta boa compreensão da proposta e desenvolve adequadamente o tema do negacionismo científico dentro do tipo dissertativo-argumentativo. A estrutura global contém introdução, desenvolvimento com repertório produtivo (Revolução Tecnológica e contexto"
1065,760,160,160,120,160,160,120.0,160.0,120.0,120.0,160.0,680.0,1,gemini-3.5-flash-lite,mts,2026-09-03T18:47:53+00:00,"C1: O texto apresenta estrutura sintática complexa com boa elaboração, mas evidencia desvios gramaticais e de convenções da escrita, como problemas de pontuação, paralelismo e regência (ex: 'relacionando-o a realidade', 'o que negacionismo científico traz sociedade'). A escolha de registro é predominantemente formal, mas com construções redundantes e leves derrapagens na coesão. || C2: A redação apresenta o tipo textual dissertativo-argumentativo com clareza, contendo introdução, desenvolvimento"
1070,760,160,160,120,160,160,120.0,160.0,120.0,120.0,40.0,560.0,1,gemini-3.5-flash-lite,mts,2026-09-03T18:49:23+00:00,"C1: O texto apresenta um bom domínio da norma culta, com desvios gramaticais de menor gravidade, como problemas pontuais de pontuação (separação de sujeito e predicado por vírgula) e algumas construções sintáticas longas que afetam a fluidez. A estrutura sintática é predominantemente complexa e o vocabulário é adequado ao tema. || C2: O texto apresenta boa compreensão da proposta e desenvolve adequadamente o tema do negacionismo científico e da desinformação, mantendo-se fiel ao tipo dissertativ"
1072,880,160,200,160,200,160,120.0,160.0,120.0,120.0,120.0,640.0,1,gemini-3.5-flash-lite,mts,2026-09-03T18:49:47+00:00,"C1: O texto apresenta estrutura sintática produtiva, mas contém alguns desvios gramaticais e de regência, como em 'serão punidos quem praticar', concordâncias inadequadas e problemas de pontuação. A escolha de registro é predominantemente formal, mas pontuada por falhas pontuais que impedem notas superiores. || C2: O texto apresenta o tipo dissertativo-argumentativo com projeto de texto claro e uso produtivo de repertório sociocultural legitimado. No entanto, há pequenos desvios na estrutura sin"
1080,840,160,160,160,200,160,160.0,200.0,160.0,160.0,200.0,880.0,1,gemini-3.5-flash-lite,mts,2026-09-03T18:50:35+00:00,"C1: O texto apresenta bom domínio da norma culta, com estrutura sintática complexa bem elaborada e escolha vocabular adequada. Há apenas pequenos desvios pontuais relacionados ao uso da crase ('a esteriótipos') e leves inadequações na pontuação, mas que não comprometem a clareza nem configuram falhas graves recorrentes. || C2: A redação apresenta excelente compreensão da proposta, desenvolvendo o tema sobre a xenofobia contra asiáticos na pandemia sem tangenciamento. O tipo textual dissertativo-"
1081,840,160,160,160,200,160,160.0,200.0,200.0,160.0,160.0,880.0,1,gemini-3.5-flash-lite,mts,2026-09-03T18:52:25+00:00,"C1: O texto apresenta bom domínio da modalidade escrita formal da língua portuguesa, com estrutura sintática complexa bem elaborada e escolha adequada de registro. Observam-se apenas pequenos desvios gramaticais pontuais, como a concordância em 'fossem culpados' (referindo-se a 'pessoas amarelas'), mas que não comprometem a clareza e a qualidade global do texto. || C2: A redação apresenta excelente domínio do tipo textual dissertativo-argumentativo, com clara tese, desenvolvimento consistente fu"
1082,720,160,120,120,200,120,120.0,160.0,160.0,120.0,160.0,720.0,1,gemini-3.5-flash-lite,mts,2026-09-03T18:53:23+00:00,"C1: O texto apresenta bom domínio da norma culta, mas com algumas falhas pontuais de pontuação (como vírgulas mal empregadas antes de orações coordenadas e isolamento incorreto de termos) e pequenos desvios de concordância ou paralelismo. A estrutura sintática é predominantemente complexa e bem desenvolvida, mas esses deslizes impedem a nota máxima. || C2: A redação apresenta o tema do preconceito amarelo e desenvolve o texto integralmente sob o tipo dissertativo-argumentativo, com tese, argumen"
1090,760,160,160,120,160,160,120.0,160.0,160.0,120.0,120.0,680.0,1,gemini-3.5-flash-lite,mts,2026-09-03T18:54:03+00:00,"C1: O texto apresenta boa estrutura sintática e pontuação adequada, mas comete alguns desvios pontuais, como falhas de paralelismo e pontuação incorreta antes de aspas e ponto e vírgula. O registro formal é predominantemente mantido, revelando domínio mediano da norma culta. || C2: O texto apresenta boa compreensão da proposta e desenvolve o tema do preconceito amarelo dentro da estrutura dissertativo-argumentativa, com uso produtivo de repertório sociocultural legitimado e projeto de texto evid"
1099,840,160,160,160,200,160,120.0,120.0,80.0,120.0,160.0,600.0,1,gemini-3.5-flash-lite,mts,2026-09-03T18:56:15+00:00,"C1: O texto apresenta estrutura sintática produtiva e bom vocabulário, mas contém desvios gramaticais pontuais, como falhas de pontuação (vírgula separando sujeito e predicado), desvios de crase e regência (como 'á moda' e 'posta á sua saúde'), além de alguns problemas ortográficos e de concordância. || C2: O texto apresenta estrutura dissertativo-argumentativa com introdução, desenvolvimento e conclusão, além de repertório sociocultural produtivo (Machado de Assis). No entanto, há falhas pontua"
1100,680,160,120,120,160,120,120.0,120.0,120.0,120.0,120.0,600.0,1,gemini-3.5-flash-lite,mts,2026-09-03T18:56:42+00:00,"C1: O texto apresenta estrutura sintática predominantemente boa e vocabulário adequado, mas comete desvios gramaticais medianos, como problemas de regência, uso inadequado do pronome relativo 'onde', pontuação falha (vírgulas separando sujeito e predicado) e um desvio lexical perceptível no último parágrafo ('pássaros humanizados'). || C2: O texto apresenta o tema do parto humanizado e desenvolve o tipo dissertativo-argumentativo, embora com algumas falhas na estrutura argumentativa e no repertó"
1104,680,160,160,120,160,80,120.0,160.0,120.0,120.0,0.0,520.0,1,gemini-3.5-flash-lite,mts,2026-09-03T18:58:45+00:00,"C1: O texto apresenta bom domínio da norma culta, mas com desvios pontuais de pontuação (como a ausência de vírgula antes de orações subordinadas e isolamento de termos) e falhas de regência ou concordância, além de pequenos deslizes na escolha vocabular e coesão estrutural. || C2: A redação desenvolve bem o tema do parto humanizado e apresenta estrutura dissertativo-argumentativa com projeto de texto claro, contendo introdução, desenvolvimento e conclusão. Há repertório sociocultural produtivo,"
